File,IOU,Dice Score,Pixel Wise Accuracy
benign (168)_mask_prediction.png,0.9057449191870699,0.9505416071878411,0.9955097637861305
benign (169)_mask_prediction.png,0.8385650224215246,0.9121951219512195,0.9990422220448559
benign (17)_mask_prediction.png,0.7572492163009404,0.8618575091983499,0.9952042546273717
benign (170)_mask_prediction.png,0.8832951945080092,0.9380315917375456,0.9943967084924532
benign (171)_mask_prediction.png,0.7031454783748362,0.825702193151212,0.9982713750391135
benign (172)_mask_prediction.png,0.6716857239895845,0.8036028714614656,0.9920458815494623
benign (173)_mask_prediction.png,0.9011550422034651,0.9480079448533707,0.9978605666373396
benign (174)_mask_prediction.png,0.9240319128235065,0.9605162021117359,0.9928351196593745
benign (175)_mask_prediction.png,0.8236625971143174,0.9033059058376747,0.9909386442185949
benign (176)_mask_prediction.png,0.6081673306772908,0.7563483215657129,0.9943510288479488
benign (177)_mask_prediction.png,0.8791652642208011,0.9356976535912592,0.9986408722647081
benign (178)_mask_prediction.png,0.901336865450961,0.9481085459700284,0.9927969379677605
benign (179)_mask_prediction.png,0.7223942208462333,0.8388256440982624,0.9986379470976627
benign (18)_mask_prediction.png,0.8239628265175778,0.903486424765288,0.9640513239274751
benign (180)_mask_prediction.png,0.7982547088301365,0.8878105030509778,0.9948995194408038
benign (181)_mask_prediction.png,0.9166198885962261,0.9564962714308244,0.9942101554652715
benign (182)_mask_prediction.png,0.8035487959442332,0.8910751932536893,0.997587220049423
benign (183)_mask_prediction.png,0.8529225575015826,0.9206240747067532,0.9988859194281586
benign (184)_mask_prediction.png,0.8450409836065573,0.9160132388547058,0.9777539817489689
benign (185)_mask_prediction.png,0.7402905425437296,0.8507666098807496,0.9980322742955722
benign (186)_mask_prediction.png,0.9070579805338269,0.9512641878669276,0.9926810459544734
benign (187)_mask_prediction.png,0.7618516452872282,0.8648306426084204,0.9959238222519211
benign (188)_mask_prediction.png,0.6420996958878752,0.7820471527956712,0.8278117048346056
benign (189)_mask_prediction.png,0.8449644797325533,0.9159682899207248,0.9985333649588868
benign (19)_mask_prediction.png,0.8824404761904762,0.9375494071146245,0.9993750593298104
benign (190)_mask_prediction.png,0.935573703808004,0.9667146251960103,0.9940315380601774
benign (191)_mask_prediction.png,0.828369140625,0.9061289891841368,0.9972343196150866
benign (192)_mask_prediction.png,0.8715640963269278,0.9313750974785547,0.996000272708679
benign (193)_mask_prediction.png,0.7880649407634928,0.8814723926380368,0.9977910911918046
benign (194)_mask_prediction.png,0.6955454226587162,0.8204385601985933,0.9900746686791763
benign (195)_mask_prediction.png,0.8654527277920594,0.9278741990062701,0.9788491285733208
benign (196)_mask_prediction.png,0.8324247144340602,0.908549975207197,0.9941883496893851
benign (197)_mask_prediction.png,0.8765297797117215,0.9342028985507247,0.9982150930785713
benign (198)_mask_prediction.png,0.8777941924390303,0.9349205530334296,0.9883568803084527
benign (199)_mask_prediction.png,0.7880399392229216,0.8814567526555387,0.9554428338935617
benign (2)_mask_prediction.png,0.8474645863272429,0.9174352705856206,0.9943596965015695
benign (20)_mask_prediction.png,0.9036959134615384,0.9494120432483624,0.9957517877617025
benign (200)_mask_prediction.png,0.8610531803962461,0.9253396834290517,0.9816937742804589
benign (201)_mask_prediction.png,0.660938452163315,0.7958614616965072,0.9894438879276326
benign (202)_mask_prediction.png,0.7285986049461002,0.842993396918562,0.9983467754395723
benign (203)_mask_prediction.png,0.1388195879962934,0.24379557475041466,0.9098392158179694
benign (204)_mask_prediction.png,0.7328887092427917,0.8458577926369397,0.9851253001200481
benign (205)_mask_prediction.png,0.7950783476736561,0.8858425023108806,0.9423611816823428
benign (206)_mask_prediction.png,0.7743210836736016,0.8728082992402104,0.9873824579203885
benign (207)_mask_prediction.png,0.7702113384770212,0.8701913966268713,0.964523790146566
benign (208)_mask_prediction.png,0.848120764017252,0.917819636606101,0.9981686342394818
benign (209)_mask_prediction.png,0.8474466709760827,0.9174247725682295,0.9955666764350067
benign (21)_mask_prediction.png,0.8755980861244019,0.9336734693877551,0.9990701666547457
benign (210)_mask_prediction.png,0.6208945744873888,0.7661134589012342,0.9684847250662775
benign (211)_mask_prediction.png,0.6380081300813009,0.7790048393100881,0.9931236848709485
benign (212)_mask_prediction.png,0.8334342560553634,0.9091509589752058,0.985284789569816
benign (213)_mask_prediction.png,0.6816540577716643,0.8106947497571699,0.9867027197839686
benign (214)_mask_prediction.png,0.7948864447936009,0.8857233805506923,0.9879526158595926
benign (215)_mask_prediction.png,0.7712131837307152,0.8708304464020588,0.9945075757575758
benign (216)_mask_prediction.png,0.7281014917761061,0.8426605673811193,0.9828959399412888
benign (217)_mask_prediction.png,0.7673054175538206,0.8683336902977082,0.9794043251754695
benign (218)_mask_prediction.png,0.7090394561363562,0.8297520031975029,0.9624777677103259
benign (219)_mask_prediction.png,0.7189388356669123,0.8364914687473206,0.9920795122275385
benign (22)_mask_prediction.png,0.8543827537116128,0.9214740074577759,0.9917450020368477
benign (220)_mask_prediction.png,0.7418981481481481,0.8518272425249169,0.9898284984491881
benign (221)_mask_prediction.png,0.611539875045939,0.7589509692132269,0.9956020637430307
benign (222)_mask_prediction.png,0.3590111466725527,0.5283417248660062,0.9755102040816327
benign (223)_mask_prediction.png,0.49496711850758285,0.6621779333871981,0.9856005816400719
benign (224)_mask_prediction.png,0.8289126686276499,0.9064540727902947,0.974672662842728
benign (225)_mask_prediction.png,0.7471625211301618,0.855286800276434,0.9880992975516606
benign (226)_mask_prediction.png,0.7219720024345709,0.8385409302983176,0.9912253404790718
benign (227)_mask_prediction.png,0.25713098864580447,0.40907588941513384,0.979781877930026
benign (228)_mask_prediction.png,0.8120958652191967,0.8963056323965103,0.9760080591712839
benign (229)_mask_prediction.png,0.8224347712928622,0.9025670320254204,0.9897049947185755
benign (23)_mask_prediction.png,0.8165426145298249,0.8990073868882733,0.992293413951563
benign (230)_mask_prediction.png,0.8526248705488728,0.9204506363949089,0.9930456356664913
benign (231)_mask_prediction.png,0.7934573002754821,0.8848354517875657,0.9886741291277682
benign (232)_mask_prediction.png,0.8158411230497987,0.8985820540065218,0.9789967296208333
benign (233)_mask_prediction.png,0.7189239875754556,0.8364814183429935,0.9451566055643861
benign (234)_mask_prediction.png,0.8229459502466451,0.9028747672253259,0.974671634203158
benign (235)_mask_prediction.png,0.8206167540931489,0.9014711660191208,0.9827762515262515
benign (236)_mask_prediction.png,0.8742216834002283,0.9328903737942122,0.9597444378310367
benign (237)_mask_prediction.png,0.7798761852519395,0.8763263329370845,0.9787143755635879
benign (238)_mask_prediction.png,0.9028962966076758,0.9489705752407882,0.9911414152260282
benign (239)_mask_prediction.png,0.6929496402877697,0.8186299507054224,0.9919435215946844
benign (24)_mask_prediction.png,0.8567866049162808,0.9228702993092862,0.9969035478255511
benign (240)_mask_prediction.png,0.6933918832778525,0.818938475051236,0.9670783457800356
benign (241)_mask_prediction.png,0.7879034887512227,0.8813713868879366,0.9901700780500337
benign (242)_mask_prediction.png,0.6055003584963639,0.7542824332514594,0.97077148407856
benign (243)_mask_prediction.png,0.7582987246325587,0.8625368533905119,0.9690751564896571
benign (244)_mask_prediction.png,0.8147473073736536,0.897918188458729,0.9958044844732151
benign (245)_mask_prediction.png,0.790720961281709,0.8831314072693383,0.995184331797235
benign (246)_mask_prediction.png,0.7102803738317757,0.8306010928961749,0.9971511607871067
benign (247)_mask_prediction.png,0.7662174866812911,0.8676366217175302,0.9959832870280632
benign (248)_mask_prediction.png,0.7410958904109589,0.8512981904012589,0.9968798151001541
benign (249)_mask_prediction.png,0.6296891747052519,0.7727721144360408,0.9811896011977678
benign (25)_mask_prediction.png,0.8347878423111647,0.9099557159258652,0.9987770377135728
benign (250)_mask_prediction.png,0.3807748083695877,0.5515378844711177,0.9838245321615274
benign (251)_mask_prediction.png,0.8164370078740157,0.8989433757789217,0.9958722728505109
benign (252)_mask_prediction.png,0.8169356621711253,0.8992455585300559,0.9912033741646924
benign (253)_mask_prediction.png,0.781303943699376,0.8772269847185986,0.990712179057007
benign (254)_mask_prediction.png,0.8380487804878048,0.9118895966029724,0.9990978113773594
benign (255)_mask_prediction.png,0.9116673859876276,0.953792895845876,0.9933259781409479
benign (256)_mask_prediction.png,0.7683968813414503,0.8690321606522724,0.9765890259372216
benign (257)_mask_prediction.png,0.5009491668424383,0.6675098369870713,0.9870755582747017
benign (258)_mask_prediction.png,0.7494314657845772,0.8567714488300638,0.9932561012252529
benign (259)_mask_prediction.png,0.8400532132623824,0.9130749124075412,0.9913813068651778
benign (26)_mask_prediction.png,0.9109576863814152,0.9534043509947124,0.9884836778649007
benign (260)_mask_prediction.png,0.3758478931140802,0.5463509374766564,0.9631577670197405
benign (261)_mask_prediction.png,0.75363702317767,0.8595131298175326,0.9643602859131434
benign (262)_mask_prediction.png,0.7905275890946311,0.8830107884507452,0.9404037676509364
benign (263)_mask_prediction.png,0.702124072825354,0.8249975240170347,0.9902564102564102
benign (264)_mask_prediction.png,0.7983541603169765,0.8878720086773778,0.981687536674749
benign (265)_mask_prediction.png,0.6668463196797043,0.8001293362280013,0.9757498654949784
benign (266)_mask_prediction.png,0.8259648265754763,0.9046886495886562,0.9920709110940473
benign (267)_mask_prediction.png,0.5091153616258218,0.6747202693335974,0.9799082568807339
benign (268)_mask_prediction.png,0.5486290576741254,0.7085351459155846,0.9571146245059289
benign (269)_mask_prediction.png,0.6502168561716094,0.7880380735899986,0.9835456299972429
benign (27)_mask_prediction.png,0.8790025084845802,0.935605465682425,0.9981607091587712
benign (270)_mask_prediction.png,0.7795106211347136,0.876095497129042,0.995
benign (271)_mask_prediction.png,0.4544989775051125,0.6249560632688927,0.9806281771968046
benign (272)_mask_prediction.png,0.7618353410573161,0.8648201376186744,0.9808805775248233
benign (273)_mask_prediction.png,0.18285571178133161,0.3091766983243603,0.9130368565336583
benign (274)_mask_prediction.png,0.8072857632390542,0.8933681431675977,0.9720822068459882
benign (275)_mask_prediction.png,0.8579283887468031,0.9235322458531213,0.995684230153674
benign (276)_mask_prediction.png,0.8087710186327339,0.8942768435598787,0.9774031453778289
benign (277)_mask_prediction.png,0.9120503943065974,0.9540024646027714,0.9929859949993097
benign (278)_mask_prediction.png,0.763396537510305,0.865825151940159,0.9922821009281455
benign (279)_mask_prediction.png,0.8067560854446101,0.8930437173494639,0.9909294760936899
benign (28)_mask_prediction.png,0.8574104801156132,0.9232320903694311,0.9954487678871623
benign (280)_mask_prediction.png,0.8403730115194734,0.9132637853949329,0.9911102964761949
benign (281)_mask_prediction.png,0.7224698102357677,0.8388766014272002,0.9837198515769945
benign (282)_mask_prediction.png,0.7408608490566038,0.851143099068586,0.9864976958525346
benign (283)_mask_prediction.png,0.8427387001872159,0.9146589259796807,0.9981361025523984
benign (284)_mask_prediction.png,0.7982148385099577,0.8877858433994205,0.9873485284698545
benign (285)_mask_prediction.png,0.8073275862068966,0.8933937514905795,0.9884178137651822
benign (286)_mask_prediction.png,0.8143846674652362,0.8976979160686607,0.9765371955233706
benign (287)_mask_prediction.png,0.7224368222646251,0.8388543636854904,0.9671838890723011
benign (288)_mask_prediction.png,0.7610347851505408,0.8643040916258611,0.9909453397574348
benign (289)_mask_prediction.png,0.14076109498133554,0.24678452938235695,0.9098921293577782
benign (29)_mask_prediction.png,0.8109798471160529,0.8956254796623178,0.9989505444050899
benign (290)_mask_prediction.png,0.8274633467114424,0.9055868050108689,0.9767089587306852
benign (291)_mask_prediction.png,0.8938095238095238,0.9439275836057329,0.9988052376666238
benign (292)_mask_prediction.png,0.7226490066225165,0.8389973858219283,0.9883576114755921
benign (293)_mask_prediction.png,0.6110746621178323,0.7585926046587392,0.9838910417017669
benign (294)_mask_prediction.png,0.7648575712143928,0.8667640762513167,0.9787808600218632
benign (295)_mask_prediction.png,0.7785385894551502,0.8754812451875481,0.9876056584767661
benign (296)_mask_prediction.png,0.7294232736004269,0.8435451109454143,0.9631176356495176
benign (297)_mask_prediction.png,0.8300438596491229,0.9071300179748353,0.9948937572063911
benign (298)_mask_prediction.png,0.8248287145924941,0.9040067245727095,0.9905985532858413
benign (299)_mask_prediction.png,0.6738589211618258,0.8051561725334655,0.9740159562745184
benign (3)_mask_prediction.png,0.9042341574310884,0.9497089986569168,0.9974354876758822
benign (30)_mask_prediction.png,0.8373179444902445,0.9114567753514807,0.997699487825161
benign (300)_mask_prediction.png,0.8326652740924745,0.9086932413283223,0.9834580675406432
benign (301)_mask_prediction.png,0.7835269271383316,0.8786264061574897,0.998843956713228
benign (302)_mask_prediction.png,0.8083666564134112,0.894029596870216,0.9965720259711676
benign (303)_mask_prediction.png,0.7114147114147115,0.8313761786313415,0.9841811650042871
benign (304)_mask_prediction.png,0.567131904855514,0.7237832413447065,0.9512640472752021
benign (305)_mask_prediction.png,0.773943661971831,0.8725684795553791,0.9946875999867604
benign (306)_mask_prediction.png,0.7902326815889587,0.8828267852730418,0.9869586262279573
benign (307)_mask_prediction.png,0.845222295952223,0.9161197518655039,0.9958982249821399
benign (308)_mask_prediction.png,0.567686601761706,0.7242348070382966,0.9927807196828936
benign (309)_mask_prediction.png,0.7949979113045588,0.885792575353778,0.9593781625247327
benign (31)_mask_prediction.png,0.8675213675213675,0.9290617848970252,0.999165766437669
benign (310)_mask_prediction.png,0.5661681942434476,0.7229979466119096,0.9682079562594268
benign (311)_mask_prediction.png,0.4945318275677467,0.6617882850612357,0.9271843234032552
benign (312)_mask_prediction.png,0.7167684827328263,0.8350205516259749,0.9580042886719905
benign (313)_mask_prediction.png,0.7347375937165298,0.8470878781642314,0.9942788942788943
benign (314)_mask_prediction.png,0.5552301486434216,0.7140166992360988,0.9705296534149574
benign (315)_mask_prediction.png,0.8289855072463768,0.9064976228209192,0.9977217438313318
benign (316)_mask_prediction.png,0.6153929578483117,0.7619111558688598,0.7937778639271177
benign (317)_mask_prediction.png,0.4640392781316348,0.6339164325206199,0.9552119641754854
benign (318)_mask_prediction.png,0.8529680365296803,0.9206505667816658,0.9993750242614805
benign (319)_mask_prediction.png,0.8364053003885623,0.9109157986111112,0.9937213215050474
benign (32)_mask_prediction.png,0.8499173748819642,0.9188706332748445,0.9809663286894734
benign (320)_mask_prediction.png,0.9119515011547344,0.9539483617695909,0.9976985474438785
benign (321)_mask_prediction.png,0.9007177033492823,0.9477658904971681,0.999674486826521
benign (322)_mask_prediction.png,0.8318777292576419,0.9082240762812872,0.9980220546411992
benign (323)_mask_prediction.png,0.8353984609364811,0.910318362706083,0.9951846764346765
benign (324)_mask_prediction.png,0.7161667885881492,0.83461210571185,0.9978737279358173
benign (325)_mask_prediction.png,0.8933298041291688,0.9436600027960297,0.9988723456050859
benign (326)_mask_prediction.png,0.9131131637774684,0.9545835354292518,0.9911725509185261
benign (327)_mask_prediction.png,0.9116014069358449,0.9537567859369536,0.9923639395141648
benign (328)_mask_prediction.png,0.7429414243573536,0.8525145067698259,0.9984294339525484
benign (329)_mask_prediction.png,0.7745241581259151,0.8729372937293729,0.998391812865497
benign (33)_mask_prediction.png,0.9102117221791892,0.9529956408610144,0.9946542765787371
benign (330)_mask_prediction.png,0.9225454545454546,0.9597125023642897,0.9893309923205289
benign (331)_mask_prediction.png,0.767243953418931,0.8682943313339528,0.995743519036763
benign (332)_mask_prediction.png,0.8031283710895362,0.8908166317678732,0.9980444315859124
benign (333)_mask_prediction.png,0.8386887242464224,0.912268306415111,0.982024957420388
benign (334)_mask_prediction.png,0.7818392325504466,0.877564281073053,0.9947432187920962
benign (335)_mask_prediction.png,0.40649655544009544,0.5780270898891777,0.9594908045886429
benign (336)_mask_prediction.png,0.5257765667574932,0.6891920851489393,0.9810022813854231
benign (337)_mask_prediction.png,0.7867800864593502,0.8806680714898931,0.9943430083060473
benign (338)_mask_prediction.png,0.8061513557264266,0.8926730898498768,0.99794774680594
benign (339)_mask_prediction.png,0.9245710337415071,0.9608073877575444,0.9924132738750218
benign (34)_mask_prediction.png,0.9139954207212364,0.9550654205607476,0.9954264928581756
benign (340)_mask_prediction.png,0.7788696360041866,0.8756905174386298,0.941894576012223
benign (341)_mask_prediction.png,0.9219853123780466,0.9594093216428242,0.9885422799768657
benign (342)_mask_prediction.png,0.8569906709887535,0.9229886658853804,0.9624736932482998
benign (343)_mask_prediction.png,0.8653071017274472,0.9277904972603093,0.9893427187267453
benign (344)_mask_prediction.png,0.9021041514339101,0.9485328663562977,0.995179691500256
benign (345)_mask_prediction.png,0.8040770101925255,0.8913998744507219,0.9980322722516265
benign (346)_mask_prediction.png,0.7498257839721254,0.8570290720828355,0.9952665582560541
benign (347)_mask_prediction.png,0.8372645242995093,0.9114251249353783,0.9975121909901625
benign (348)_mask_prediction.png,0.7967107703722023,0.8868547832071576,0.9971695189559588
benign (349)_mask_prediction.png,0.8580481622306717,0.9236016371077762,0.9974292764101681
benign (35)_mask_prediction.png,0.8381102362204724,0.9119259766963673,0.9980578562360196
benign (350)_mask_prediction.png,0.9076384540038859,0.9515833066783388,0.9873826445555848
benign (351)_mask_prediction.png,0.8448502556610664,0.915901171998733,0.9957683342298727
benign (352)_mask_prediction.png,0.9104820198928845,0.9531437725270324,0.9990458482164701
benign (353)_mask_prediction.png,0.7419555740087191,0.8518650935526159,0.9968645948945616
benign (354)_mask_prediction.png,0.9158348250857126,0.9560686684403902,0.9924337888334288
benign (355)_mask_prediction.png,0.9028934028934029,0.9489689769490273,0.9861631738500066
benign (356)_mask_prediction.png,0.8742756038771219,0.9329210731533799,0.9811573817868782
benign (357)_mask_prediction.png,0.8117194004995837,0.8960762911472396,0.9927421975614746
benign (358)_mask_prediction.png,0.864070076646332,0.9270789628262146,0.9932943650288404
benign (359)_mask_prediction.png,0.8320178101598866,0.9083075563411401,0.9968315047680127
benign (36)_mask_prediction.png,0.9060992687101291,0.950736704624301,0.9903178193836133
benign (360)_mask_prediction.png,0.8560250391236307,0.9224283305227656,0.9941332816381918
benign (361)_mask_prediction.png,0.8408553316302394,0.9135485197368421,0.9871730343933501
benign (362)_mask_prediction.png,0.7104085893229943,0.8306887532693984,0.9962429579644648
benign (363)_mask_prediction.png,0.814994405072734,0.8980682285244554,0.996090455509226
benign (364)_mask_prediction.png,0.8638880792771787,0.9269741985926505,0.9927877840196135
benign (365)_mask_prediction.png,0.8566339066339066,0.9227817111096407,0.9953476690506374
benign (366)_mask_prediction.png,0.8447149330804089,0.9158216458624925,0.9886743580086547
benign (367)_mask_prediction.png,0.7927605053310636,0.8844020190914089,0.9731794990723562
benign (368)_mask_prediction.png,0.8456664977192093,0.9163806123850062,0.9969256010601376
benign (369)_mask_prediction.png,0.901064610866373,0.9479579028676257,0.9987983020163556
benign (37)_mask_prediction.png,0.8330830293928342,0.908941947565543,0.9970154521321487
benign (370)_mask_prediction.png,0.8031061742202791,0.8908029773316792,0.9691936907915145
benign (371)_mask_prediction.png,0.6593886462882096,0.7947368421052632,0.9355377691540679
benign (372)_mask_prediction.png,0.8509777823282482,0.9194900019360013,0.9885903988461056
benign (373)_mask_prediction.png,0.8443907156673114,0.9156310628703267,0.993656238295188
benign (374)_mask_prediction.png,0.8390275952693824,0.9124687388352983,0.999037675967823
benign (375)_mask_prediction.png,0.9194298109699411,0.9580238940910558,0.99412462572736
benign (376)_mask_prediction.png,0.8231730721092068,0.9030114416475973,0.9584441254676801
benign (377)_mask_prediction.png,0.8996652019250889,0.9471829046648675,0.9977936575130678
benign (378)_mask_prediction.png,0.8778126964173476,0.9349310483331101,0.9961773219229801
benign (379)_mask_prediction.png,0.7349779916061009,0.8472476252286271,0.9912062904403648
benign (38)_mask_prediction.png,0.9167909829272336,0.9565894154271878,0.998114199849737
benign (380)_mask_prediction.png,0.8502162232996986,0.9190452581627594,0.9973356643356643
benign (381)_mask_prediction.png,0.894891016756961,0.9445303279642281,0.9922444407258665
benign (382)_mask_prediction.png,0.85735815414659,0.9232017553884483,0.980620043258832
benign (383)_mask_prediction.png,0.7855804677585061,0.879916063088066,0.986962401152365
benign (384)_mask_prediction.png,0.6546001583531275,0.7912487558379909,0.9662352941176471
benign (385)_mask_prediction.png,0.8005955436903173,0.8892563868613139,0.9923045831715261
benign (386)_mask_prediction.png,0.839153031761309,0.9125429121661224,0.9905880550749712
benign (387)_mask_prediction.png,0.8916791798270595,0.9427382711994307,0.9921593319690871
benign (388)_mask_prediction.png,0.923420164013507,0.9601855915731394,0.9985450329487027
benign (389)_mask_prediction.png,0.8466324046524208,0.9169474146770177,0.9956850053937433
benign (39)_mask_prediction.png,0.8952545297670406,0.944732768824547,0.9975746581746406
benign (390)_mask_prediction.png,0.9270503439991263,0.9621443953303865,0.9985291430056126
benign (391)_mask_prediction.png,0.7822164723159496,0.877801865785111,0.9686289619880832
benign (392)_mask_prediction.png,0.8418786029162428,0.9141521070751331,0.9597708586760532
benign (393)_mask_prediction.png,0.7816099632581,0.8774198386595674,0.9426975998798062
benign (394)_mask_prediction.png,0.7530497341257428,0.8591310554019091,0.9879070551113562
benign (395)_mask_prediction.png,0.8564665017129806,0.9226845740795325,0.9829691734417344
benign (396)_mask_prediction.png,0.812625250501002,0.896627971254837,0.9971820373719108
benign (397)_mask_prediction.png,0.7934949659693253,0.8848588716729041,0.9747138797142638
benign (398)_mask_prediction.png,0.8289131653612871,0.9064543697978596,0.9618628501744008
benign (399)_mask_prediction.png,0.7824345231517295,0.8779391478215044,0.9696812196812197
benign (4)_mask_prediction.png,0.83154296875,0.9080245267928553,0.9986631793083406
